company,taxi_id,is_electric
Medallion Leasin,94392ee820e83f72bebb76726fcf270ae473528a67189cbbbd487ad44d63371c770790c38a39f6f79a109aa3c4715e017b9d10e992f4fe9bda1d860d464cc8e7,0
Medallion Leasin,94bccb99e82b9d53c173d189fc55b8d170fcb51aff41ad7e254e25f8290672b08fe6fce8395e73345ea80287823f0f6c83194d405eafd7fd1c3cd7422ef7e904,1
Medallion Leasin,94d2bd206a73443d243a36aed26c8fa01ca895438f8ce863fe48a2b711b72f268df3a1721e8fd1e9be1dad8fb116a7450cd0250468d5d3853998d632b121b7a8,0
Medallion Leasin,967bd23e225ab2ad35f4c40303f9e214a5758beb5fc1c3c55e9a38e59ca7198c06910c3d51440b78e41d7e462affc1a185d15fe44eb25bab787c46e30b45bcce,1
Medallion Leasin,97aa8cc2c0691d3c3b616f9aaad1722d1b46eb1da0c217b12da2d942be4d6a0a36ebf7c745b4cb5cd5773a55fefadc49281e30c6f5c07e6fbbeb3261dc711008,1
Medallion Leasin,97ca0053c7078857a1faa9bfa7bae198efd41874bc267c93ef9bae58d9e8bfc82d9a85c9396e2bd03647b354fefc75b5f9f8de68cd5ba3361cc5734848cb26ed,0
Medallion Leasin,9887bb2fa063dfbc2cdb90e985162116e86cdad1ca041eacef405719527780921e6489c9aec27db4b3e6ed07a601de0ea85e6ef74e7609977d5a0454a4b10f7f,1
Medallion Leasin,98fab16e2ef4850495c4aaa396f4289b75b804a46b0327335a92e9263e8f786fbda08d887f8e5dde44d4b37a960f96f0e090c21398f0e189eba82252cf3ae5c1,1
Medallion Leasin,9959d6a305434212add615716160196621fe1be826d1d89ee65a3c46582a9122b374617c830d6e3cb83648f11bbe707fa9ca8345f323c3268663c5e9941a0285,0
Medallion Leasin,9ac243b4bb4548e7214a248a491aa3ddddf391820e6c7b930ef83dfbbe1b5c7949124f32e696a68797f685661ee880b9be65fb3bf65c18c558a697dde86ba460,0
Medallion Leasin,9be0d8a6711a9920b4e385e069c99706c305d1dccc9064aa8dca1787d05e52b8a643906c01419ab9678e38c7b04efaa5ae950bdb5fa7eedee4f0e356a24ae41e,1
Medallion Leasin,9bf06faf6218753f83b1b11312825f641c007bc66e809cf991183935d3364474e8a8a2cc7dc2a2e9143dce9646ba74c6b990b78d213adb442261ae361e9b5fc4,0
Medallion Leasin,9cee83fd2c2b50ff5b5a20565a6721c03d0f3f520fa8e2b91b6613bd3e7eca4f22c420a5799397ed68c61cb64696a5bb143dcb232e783c103241927e6b63b6d0,1
Medallion Leasin,9d01f0a0e827dabe1826eeca4934668f74f1dc976b094538600cb206d793b35c2031395a5a39bf492ae3f932e351cd3ae8665c4f2a23f89e6939b17f7323761d,0
Medallion Leasin,9dc2e0578dc153302955faa509065c083d18c91767f762237b9a73e6d20503840732229b9661c011226e0cd92e1c02557caf7226975145b888d398bc5a9574ec,0
Medallion Leasin,9e00db075b98e6b900e33ebc47977f154cd3aaae5385b1724343f4b64000e22fa498c9362452638f5a69dc46503c0f78cce5e455a6ee28cc1c0552cbb63b8495,0
Medallion Leasin,9e36bbce1658ed60bd457bb2187c3a1ed4f47714110ac46bca3649b331639a4c2f1175ffa042c025db1f71ca53cb0153403623a9da889d8c846a6d0aed86264e,0
Medallion Leasin,9fb94ceaab8c4ba0476f7dce462b8965841f7848dfb81dfd7cb6ced50f86fcd1e58d39f20ee259740144be330b083e76d26508d768ce02f07e484a9c867b9b49,0
Medallion Leasin,a0a66f6e978125e040111831d60457ff2551356865bd690a9febf774a9f8f3b2126a13dc0f3309a86d84d15921009289dce39a03b89b2b952f6ca1aef1d94e0a,0
Medallion Leasin,a15df944b7f96fb60ebc270f8e4a83eed52ad87a63c8ec78b3baf1fd18c8c022682d7acc6f730798607d5615c24e4005a4cf9017d11e50c2087aab31469bb55a,1
Medallion Leasin,a1b8eb24fa71867de525452474490e1c822269411962feedfe64506a6d777a482fd200afacc5ab57b56a950db16a8e6ddef6c8af1f90642e86c445e4fdce4403,0
Medallion Leasin,a21e9e59e7c6a55f33909fe86893b38a60e4baab03cf8a0f0733ebd7f97d0713aa81b0a7bbb8a995c06337acdfbf7281fdd3340bd4df8eb5a6daba00a9ef016e,0
Medallion Leasin,a31e6cf10dab2c04099300a1c2d7ac78ea755a8e6d5916321a00f0ec4310d8f63cfbf282ea4daf74e8c117a5bb688df35717bfa44a8ab297ccf42932766846e9,0
Medallion Leasin,a37d54010f2d80b771b321a3130ce01a9e8ce8f1e0f6e6e7abf4a6092a7ed695f0c54f4f62218cceb2427f4d8c9836b1abc3badc3be1c8fe3efc88cdc53ecefd,0
Medallion Leasin,a38f985a8df43cf3ab313692ff9d7d081b9460567035a5a00a45274a7cec70599031ea726e0e587ad6e3ee0c0d257d9886fa37a509218adf5e409b6700d28db3,1
Medallion Leasin,a3a2c74c200a5f268fdac50c17bd68e69bbfb9ab5e6e0131e2973580b2cf3924dcacd4fbc799bc1a38e2d2a6887cba57412569b8a5fd79a0b35149590770aa5b,0
Medallion Leasin,a418af5d440c9260ccfd29882c6c4ea78d7269df7d5130f03788205b60d6801babc8e1b0fccd2645c96de8d08dacd7d64b199c0899c0727236e3bb3a34b597fb,0
Medallion Leasin,a52627dbac33ffeb5f226a01e6ac05c0dc83d2ffc4df16b36efb272f50386a1e6a9da7d92f52312ceb2af36d5545fc51d0f60013305e0a83d09dfb3986bcf1dd,1
Medallion Leasin,a572ffd405aa83dbb69bede971599929a94ec9bd59aff468b57030d1ecfcc8bcd42e81b1f8153a04c872997b47dea4c95b09d5c75fa09fac38b2d79760f48785,1
Medallion Leasin,a5d2e86b0266f0a9819ec2439b26e48106e1322198e469fde9e2fd1297fca9f8130542282d2d4f56dcc755ed09fd7e9f2cf22967a2d12ab43deebe0ff6dde9e0,1
Medallion Leasin,a62df4e9bfec5f3babb7922b1346263cce5c3116fa5fa3465e4845b94774ef86b30bb243f80f396cf2211d7e3309028193f159567ee341b44d39dc3a1f5495f9,0
Medallion Leasin,a7757fb6744a93997834888d41a9677289de26a17a110d2d05940cd00a7ca6f1bdf460f3f9e9c85a7d8a27647ee6e5c8f5cb3ba36dc6e3f6e13355207175147b,0
Medallion Leasin,a7cbd93ebf9659f220d75160974932345a5c726ebd4ab45e6b91c305c221771d744350310a067c138ec73cd79b9fb5c53d00991fc606a65f22665e982fbabc78,1
Medallion Leasin,a81170c282ccac2aee954070db5b1e42554d9330d15e5d20299d9f653dcffaf13dd28c030194dfeec156c28913b1fb589b1935520f9b8ea150ab0689ab270d46,1
Medallion Leasin,a81b8e1303d8e30de7be1ee706eab3a63f0c5746430497c6afc5409f179e884f02e7b66fdcff94ea646802f90e97a18c79ca710278a40b9ff1acfa4be8c214e0,1
Medallion Leasin,a8ca2e767b99837298cb4f7074d6c96418f9e08885ac587105f0686b08f182dfbdb2ee57489cb2c0d2bb295bf058fbd1c296a577e2e71e934b37c81e465c689b,1
Medallion Leasin,a9761eac91e87c33b580e7b120c5cc0bde3b3cbe65a70a75a3754e82ff40d74b5b165d734ed6ec8e1c66235bde8564f3c2efd051a393a5daea12ee02bab2ae95,1
Medallion Leasin,aa209206f6e18084043b632bfea687c4406ec1423b943bfb67e15ddf9b4b92983a47cc40947b9f2b19b4406c9aa5eabd29eb272d3206f090288137059669cca5,1
Medallion Leasin,ab49e4abf774ddd509f17a96b711ee9729a6eb2c0cf203ce1b61c0024f82f2cedf414dcc569566e966d8d1251ae73a2d290f22d6d8ef62deb4752fea545898cd,0
Medallion Leasin,ab75c5e57238e9cb674054ca77462a10bd947f257ae4dc695343c27dd7a1c0f93c63e1116ba33f77d9a1478335c168d2dfb10062b1fa32017bb411d19bf631da,0
Medallion Leasin,abc6a27c471de3f0c4ee008660e4440072fe79fe782a7510ab433719c3203f3828c96483b97f5a5c801ddcef239c445737294c2f7bcc5401686d86b61d3c9029,1
Medallion Leasin,ac1045ae61a5226a9216bd9641b458bd9d7e7da0680adabf38cde51c48f449b42c149b7ef2bb2c9c41b1f8ec44d7e26e6b0f34566ddffa186e2f2ceddf8842cd,1
Medallion Leasin,afd6a507fd537d7c9da6b55529a57b04edc34fc486ed689c15824e2c09fabe7e62c9d962a430fd54f9f14dc6883b2b4d218cbedab487a0115ff03d052cfb972e,1
Medallion Leasin,b0d9641e4551ab94b44cee6dae6fa7fd55ff6da387628df2504619c8939185dac0e86f9d73b19f801b3fc921a693d7ee12dd413e2bd06e2fe807f8df512fa287,1
Medallion Leasin,b1244716a083ba8c4151173bf8d5e2d0fe69d61d92ee5de956f37617c75f06afa525de61255545ee2ab3b7205d0d62e05ff48b1ab3e5f5bf0afbad6b4f6c59de,1
Medallion Leasin,b14127641a021546acb76a38801c1d4589c7e30b95d156e085617eebc15b469315bb0a6414368cad53fb5732fd8eb995fa11ab364fb3a36af5bfae8d716f8826,0
Medallion Leasin,b1b569038610549b618e4fe62e3379b25606f7a3fc6f302f55b0208bb1dc3ccd9dd8a9c6b7b525eabc9d978a9b49f88ca3e1de8176d941642ad8224fe0dad393,0
Medallion Leasin,b2707bdf44db66566d86ff68ad769ab10fb333982444c96e9e017a192d94155988cd30ece9cb2c3f51515dbc39518a06514c8e44a118f463b985bdf5c59ddeae,0
Medallion Leasin,b2917f6d0a6e1407152c6fa9c392d03ca840fd719c80625088cbceb20db1dfc410dbdc54ea8f7cf31ecbe8a298914a8ee353f71b06ab7bb83e5dbec2517bcf9b,1
Medallion Leasin,b3dd3067c13785af779ad319b39c8403221b6a01aeab038c843a3b93d00f2b2b262e667bb0785a86c230e887fd4a821a0080b3f6b16f7c9dd662a4dc13758952,1
Medallion Leasin,b4536ae68b6ac3fbe936c28e5c6739c9145a08443e70a751b2a9e152b73e25032ce662a9c439a24743aa298523ea97294c7bc91e0f0c3e5c7c734d594348d235,0
Medallion Leasin,b47c583b142d75b42882975eaab19c6cb98d82686016576cce6e305b1b99eb16aacfb9a21ff61c84873a6c3dde282756c162c538c8b69554fd8f811f3a8f60a2,1
Medallion Leasin,b50eb90cadd2a392b75b725c90d6784b429ca6854e0947174523caaaed12df1e0828a8018739983be35007dc9b24ee0e3b1e098373528584a5a8c2e60bbb3ae6,0
Medallion Leasin,b5c33c47b123870895f56c87207368e3891752795531ccdf787546499910e9348c048a0c21d520952b1a6e4b4e9d7c341b6fbee4639c48326b55100092662dfd,1
Medallion Leasin,b5c9f4d04276d3c6beed10f55b54ca379a250e9f073c06df2a55320b1038d0970996bdde87f4c8336662e1e48fdc78ea3fa4623e16cb988bbf12ff9df04313ed,1
Medallion Leasin,b651c80d2851900eeba3f426aa68e8c95f92f180dfd8663d1456eaa9447c31935f04e72db65ca87f7eb598bfe96b0a6351302893a624f87bf4245061523f472a,0
Medallion Leasin,b689cccdd4fd4d537758da1055f25864f9780258416bfd156c28ddabb4aa93731122bd63a997771929835907b976b98277ee346b433fbc7c1fc5d84250a3ced5,1
Medallion Leasin,b6d0f2379b2b057b6ac2ab8a4693ec6c1fdb0aac7364a8754d4d440c970da2fd1f616035c263c7f610776c8489c96ac521a2d18c657efbf687d5767139a31e62,0
Medallion Leasin,b7bc55fc81d94bcd4c560812169bb71aee417780c53e506e05de7ec7aff5f712fd9890105842982ccf970e99ff7c173690a53bdfbfa241bdd0e80da688e8ffbd,0
Medallion Leasin,b88d0a7edfdb5a570c8a866cded7e41625e3bece049c35c074f4a43a22585e378eef27fe81f429546dd79f8ca5163187096e772b0f7a74e6dc1ea48668139898,1
Medallion Leasin,b95d173626be0700577562856a2c0e9905768eef725d3fa0927e4d4ad61b165e8dc4d18e5ce7fbf935d2155c0a507404d3547af85c60bfe91c903e161030de32,1
Medallion Leasin,bb37f5cb2ce1b4315137de43b61270f3178144901a66453e444cdb03ea0ec4022db9f8d09cd613e476a4b105146477694313ca46616e5d7bbf1329fa6ae9c077,1
Medallion Leasin,bb7eb49d01457ba3d389fa22e21f51c681a38b1032e6b2e7e4ee598b5482d21b5eacbd64e3c675b07a52c6c628ebba786479c5b5209ac6a673faa2c46d5f3174,1
Medallion Leasin,bca32ce0ec34a0cde4f836c95de7e10d1e030cf6e2d988823543326831037daed4941e36b52c1773585f64a19f3bc3667e63b02002c1e4b3327bca98222ba1f2,1
Medallion Leasin,bcfd4b2afb449af256f563c8b5aeb86d42df5433a9349fce3172bcb3361dfc14696d87f5d73811d50c5651f7a501b5f86996b8f18ee2c5751a8ad492a7085ab8,0
Medallion Leasin,bd0884a1e186d27425b5df5ad3e6845ce8883d10b0d88ad607ad6f01049456432000032ee7de7db0b28dba9f1731dee4f0f51f0e2f4557ba838c3b34155ce1b5,1
Medallion Leasin,bdaccef660dd5e4dc3c39e4018206d5d5d86e7a91ec148516a04b43c13ca6653cc1746ddd797733419f5feeb23b5616cfcf6d7aa64c3d48d571f580645f9e43d,0
Medallion Leasin,be197d7e6ffeaf0a5c8195f07d5c8fa8e09e19831a07b268f4cc5bd94e54ecbe006a670934f78476a1b5746380a0acf20136abd1b1939278bf2cb4f834298b26,1
Medallion Leasin,be435bc4d6744155b3272e9edded016bd4afb34777470147a81d6a7e77f17dd155fdd830169271731a5316e9a6c565a619903ae4f116598fcfb9bf22591850a2,0
Medallion Leasin,bed9183af3fecf2a370b57b32766defe663eb2f990a74457f0d0278de113466dbbbb2b6e38249e0dc847e4fca3fd67e65bc4ed9fa2441cc5941af9391470255b,1
Medallion Leasin,bf0b24da916699ff5cbf87a51706ee3f35aae16e67d0bd7d1e21eae469eb89a62b8916d540b39d2f9115addf0ca9886f53664c8ba6ebcc44f6aa9dbd71a8901a,0
Medallion Leasin,c047d58b65039918be240876f6ef05841c974a1e9ef70fbaf55fb275d6dbb4b76ceba69c1e2a64ff1936ec22093612ffdf49a5533c2713380bf1ccb4c168fced,0
Medallion Leasin,c0719cf3e0ca6acb2e23028e0ec324847f2679aa0dbd2977aa42953ff9dca2262d07d38e13a0239256668fbe4e1f5412360e76ca6dfc1336fd196599f17a3d1f,1
Medallion Leasin,c08461ef71e4e0f58fc9c2148cec4f79f67db2e569625bae3196b06959564c3344d1436f8243d3784374db936289cd4838aa456644a056db5ac882b98d3a89bd,1
Medallion Leasin,c0ec8462fb1ef97045ce605dabc4ae4154495fee17551f227327b751756e98da11b718a76d660e79e4fa28270418e11888415bc8fa956f4485d38ec9d0897d76,1
Medallion Leasin,c17582be31089967bcc79faa83fe8c0f7521a55e172fa83398c78255eeace47b45af0bbbd241d68db5b8c6e139c93c5e39be80db33402a1a37a22657c74475cf,1
Medallion Leasin,c1ee5f406269afc4c787fb44b182a91bcfcadc7a8aee82cb8aee5aac91e6e16fea57c7fd0f6027653166173342703cbf76ec55053688f7d4acee30a864e3cf5a,1
Medallion Leasin,c2280976049b22e58ce53a17263114616be76981b9ac561152deb73415c9090b744fe7dc29b8b5f650749d3bc12d8fffb5c878886e7dc3c04a43ace71ead11c3,0
Medallion Leasin,c2539b589ac1ff0ad6a84447d21671a60ef30728d7507dd5957fd5387837c66c77d2249862694b406626413155879fc740b833d8999e44471bef5d273a0e0e50,0
Medallion Leasin,c37f2df6fba7cdb8421b5c606b47893e528095317282bd3cba895ccdc21e9e1a22dd7897188bd17017ae741d48c407bbcd13c4ca20c5f23368f9c9612784d5b0,0
Medallion Leasin,c3d1a133f08fcded291e58c93b4b60da63134680e07a7b5b728dedd40a4e56c05d9ab5a5908140032029af84f181bd4646fbec1ab9d9eef2f1f997115b6faec9,1
Medallion Leasin,c57f50c1ccf2d3fbacc095ae98c0cffc0db11194f04c3d0cd247b97c45b417587dbfd559e0be85df07fce7b4f35bbf035858466a11f98b085d7c30ecd294e24b,0
Medallion Leasin,c6ffdc0251589be23a278276a859f640c823bbc9f21e4d06e9909f27f79a197a05fed29bc2bb250b4809784271e681b7de43730252a79d96e8307fc9471bd238,0
Medallion Leasin,c8c3f1713dadc77d30d959755c933092b402d0c3cef08e5b1594d1e36d00c0ca62b39a2d038a3695b7cf8f3dbecc12c239175f04807cf0c2a1d077fd447deea3,0
Medallion Leasin,c8de7252698d40589e705ed134d71f8fd869ad23ceee4d941909af7e2b3c9079c008f1627169c8b672e577a1adf45731685155f4b06333f758dcba2ecd9f58c4,1
Medallion Leasin,c9107d839a3079f6e6cfb13939cdff0593da0f81bc6e684d21478d8ad061341fe079e66a546f6523e64c8057742f1b7598099278dec9aadb76248a824f2c2505,1
Medallion Leasin,c919d98199b7fa55523eb8ce4107c36f03abc8e907d29b05411c313cceb5a9dfd0b5f5df8ed20bdc9f6dc8b141163a1c03b1d841a1d37e7e8facfdf028cca13a,1
Medallion Leasin,ca1efdc5a54d76d7a66c601208036ffed786e4c3a2a24fcb9f5aac9edd389b45f76142aca1e17865be85b5ab9a303df789b1a85acafe84eebdbec79e53aff3f9,1
Medallion Leasin,ca9c4ee4aff7439996ffa51a9b71d8f1b70e350c27f251d5cf009633b4cc513d0e4a0258bffa9cf5e2cbaac92ab983c7872443f89e247d85f0749afece2e815f,0
Medallion Leasin,cd240f96ddcc97ae73a5a2b21c2fd04bc936468537507252429d7c8c164980f365444fd42f1b10036c7778f11ef5fe1c3fe8e171e1590f3dffbd5cbf034b6bc0,1
Medallion Leasin,cf1c1706ef48633c7e76b2f2fd4d0e5c1d96749696004ddde802327c0c9c1e45109db8ea4864a46d0e6baaa0d04a156392d6cccac332edf1d55c4c97eebeee9e,0
Medallion Leasin,d032016cdde07ebbac8ab34b98a534aed192e1c86d610f5d534c0298f1f1d0ea3792a3ddd9c3c0bc1d384f40d3b81c96f62bfd3e7c883d04672c200f5ed66364,1
Medallion Leasin,d12b9e3cb8201f4c58e7d3ad3a970bb83f46788415f5d9d81a37fda3765b84dc2ce337a58cfeb7c5ba0c712460353b85799e69232f5e75cded26080cb06485a2,0
Medallion Leasin,d2338647e5214651d82fcec853b42ca1a879adc386acb905efdb604eeb0642c9ecb568f76f139fab7f63f54e6340152df17151635d2901e068f02822d1d20562,1
Medallion Leasin,d2dc979ad74e81187152fd5201bf1c4f2667905827f6a5b1137a198197a6face26001c799464916e9dcb61c0261d971fef1e4199ad6331fbff712898d606b7f6,1
Medallion Leasin,d31d372d2b930acc658e9b72ba4fd17b08ab09ee936051b1cb7cc6f99e941c39aaf8777bc27a9e2a4c40220b92a44f29756f82efb59a3dccb3e87991950d346a,1
Medallion Leasin,d38f68b40cd4c7fc4c2686543e8849d19a06ba32445738a555a00e48c5bf3030e17af05fa4d7b1df42bb9f007cabdc5745efae737a47935df7915af7a3f8b428,0
Medallion Leasin,d3966c10c10e63be58eee01d3a6637d69f227f686ab885769480868200740ed38f6657d84b15f967e2b410b98a088e7bc13c8cf4c4cdb2d56b07b73566c901e4,1
Medallion Leasin,d41e198fbed96bdbe8649a6c626cfeb16e5f82ca39a0c72bde5344a5166779475e0035d83523884b2e5d36ec55f91f94101f6e7c35bb3d056464c726614f1a81,1
Medallion Leasin,d49495206048d4831e63e19601e8a6af68b910f4bb340dd896406db63080f2f490f7da5d40a5f3df08fbb85afae3be02b3958fc5e15383f5bd11782d0d0dc098,1
Medallion Leasin,d537536f1a2657a22441ecdb8bd8d333d550f936e30a933138872c572dde6dbb52b82d45e68cd2a0420efbc758ad88b30da24ad88f65b4b44214d6fa78a12095,1
Medallion Leasin,d5c821e78bf25431862f40219794e4d023679198afeb74523a73a6e4e48c53331b592025b7ddcd4bcb44dbf6b059ccb1ea82bf9dcd894789f943b13267d781ca,1
Medallion Leasin,d75b59b46fe56e246c05c02b4fe4faf02108d0f981a6d51235ffb8f14ad1eaf742e9bdff6661a367aefd6b4571c4baf9eb3657e9ccc989d01699dcb5350be550,0
Medallion Leasin,d7a11b3beb2268b64d7749ad933602476b160a8d42a049d06784c2b53c86a979821bfd025a633e95ff103bd7ac92c73b38c1a1967974df6d542571c6e7d7efde,0
Medallion Leasin,d8b304677754eacdf9fbfa9a1a2fc12375226b66e62cd5aa11cc66f8133d37c65f69693b66f1d66df1ff03f7dc58338e6fdc6e37d377994ff045e7f21e65d619,1
Medallion Leasin,d9a0a9dd2610d886c365bcd32c59df28e7f9de11b1d52230b744ed2b74d6e6c4a21cda5da515d233045fc413b71026d617d36c2dff8389dd2e6daed4743e5c7a,0
Medallion Leasin,da1fa60939f1104bf62e3da8810c71674cc212235ae04c70cc351668303df953191ec01b03742e8132b64f12dd835ea7f5954ce182c61396c5e1f3667cc053ea,1
Medallion Leasin,da31cff8b8ee7eb6f5a94a452ebfb7a3722146f2c432b19d24c04a6daed98016096836f32163a8014124ae200813965a69145f287cef76a7926f8ebdc7ca9f5e,1
Medallion Leasin,da37fb6d32a7de978f07945cc17ff5eff267350843a3709e70a5f556310c2baadaefa5a4f0d3e9af869bd753bd883e4b2b90a35f0e12c4a0f70286c80768bbba,1
Medallion Leasin,dbf1323c1d6c07e42e363cb7b858af8f8d28e308e3691698fbfcc866cd7b2bfcfc3c327b4fcfeef090f05208e3bd23c2105b202514b873fec0a3667518c7adce,0
Medallion Leasin,dd16496faf01009b70959e7c0d5b86f9bb7f432a1771c5737f75542f886f1c16d56afc454b02a96737372836e47c77ffc172b0bdf80e13640ff9203b7d0d6dbc,0
Medallion Leasin,dd410fcc323cc73da8f8c89c5734c0bdfebefca12cea4434140379c082000f1f044ac1a54bc1a628e9a6fa992a8ebad8449058ce3350f40227842ba742bdc0fb,1
Medallion Leasin,dd49823dc32cc1ab686ed5873c2652d7bc1ffde6aac7ccc173d124a3a094d8e97ffe907fffd1257e2b27c17b44d352a0cd138df02ba89c3c27b7d3bc28a23a22,0
Medallion Leasin,de20c9b4392f38e5aa9dffbcfc87476ee92fa2d00547a28c7510ae22c075ae38e7109f01a48e543d4ead7a7755ca28851027c7df2e05cf9a6fc8bfb88cfc3796,1
Medallion Leasin,de9b124648a7618ea280b9de36c888c1880fb88248e2248f23c22eca029618525add0d4eb1f43ce1b20fb29f656a4636faec0559e72cd48a3bcdf75fbe49c6f7,1
Medallion Leasin,dee6032433df09fe8d3fd4fa958380308c902dc98f81c373a00a768c284e8061429067c13eca8aff5fc783ec5fa2af94cb1aa4b19c918087bbca176d0e2bdfc5,1
Medallion Leasin,deec7fb6d6dda64a03a96ce8878f3d668b1de0dcd0918a951afa0b423cca425dc287143e99d8c9e7084056ca877829f132fb1752b799e670aeaf422fc13b9bf8,0
Medallion Leasin,df42cd035d6406300c7f2ad5c72c5a3eff8c3ee5613d02312a429c0a7647dda68c80ec50a104d31fa3854dcdb7e020613b1191d76fa7763817ae91a28a617914,1
Medallion Leasin,df76d44afd04a8fc4d2772d927e11ab611bc179d5826eaa3a258039a314771d5ba41623f6290016362e59ab948da2b6f4d604cebfc0b29b38bbc49d30fcdad5f,0
Medallion Leasin,df95586bca1e8189e8898040af9756189e6b4b10cfed4b7cf68fedc93c2a498227c143d3d570810e57243c3a509c5a81c3cf1ba2ab74f7f28b1dc9b828498949,1
Medallion Leasin,dfe0b23f70d816bcd021cf8f279b99baa5173ebe381a208a998dd2a8b879a6d9cb40675cb988eebcb963e9ddbf79c1618810110e5422ba260d9677791efa2715,1
Medallion Leasin,dff961ecd817888f464f58b7438c55182ed09d92003ec46cf92bff17bd6a7411fbb2e62a529caba1762ae76d027cd34640c152047ddbe45cc693cf4a20f7201c,1
Medallion Leasin,e024e00823757c5bf2fd332b4588899d9554990b974cc55a2d87d2afca1b101ffa1d54d908625d0e5dd3c5b3b8ff5e2453a271b699d2c13ec4790b611826f1cb,0
Medallion Leasin,e055d0eec9fc4dd6879a31c2f57953078a5a07378a669cd05b33ed1ea7090f1f7579d595eb5ece0abaa9a3e6eba3c5550278064f992c43c6f3fa3be07289b8bc,1
Medallion Leasin,e06a6382364d8409c0ae0dfbe8ccaa3ef1b17803701654a45e93fc6c0e4b787f9a5e98da9ea8eb1dc3fce21b8fd267344ad1af04675f800e67ef03c07e7effd4,0
Medallion Leasin,e1b4b14cef919ac34dafda2bfd6b660052f29165b3aebb4c19e42040446272b8f63de5424f34d6ef774375e0f10697af3c5652ed0e48e7d2243997f811f908be,1
Medallion Leasin,e23b283b050870ef2634095573313fac08c875ded6b19445875fd4ad55d52eedb32ac1240a55dd75a56795850177cc02c52daa4ddb19434f703579c548e985e6,1
Medallion Leasin,e3e6b8c30a2d2b1ae95947f7c2226de681315ddfe6c7d9040703b820fbd11bb02568e2ce894f98c320a4d6be526b182a53bd6c022310937dd8d7bd7bf0e77454,0
Medallion Leasin,e3ee66ff1542850bcbbd43b13b0fb44e3dee87ec43c5f9cbc0d3fbf36f9ed07a283e02076cd983e92315344bf48a74788c9b54042ded849068b63d1ae8934537,0
Medallion Leasin,e56ea216ac8ba6fee5746eaa688882c0ae9c70e6fb702d5952ceb18813c9c7bab3b8918acc0f36dc64dbf35c2bfd83425e1a84b99be356fd1d80cd21b54918c8,0
Medallion Leasin,e68b4c851b85f6a093c51db6f9c400adac49f13c522112c8ad09b41e1a294d376115bd3b20f828b058d21e827c22f630810c3cd5d4f70328f7ac75997d34cec8,1
Medallion Leasin,e706ef8f26da9e9a3b647c0fa8c0aa6c73e32be29b4d27721daa2af0ffbad967f462a028ce76ff524bfb60af7d07c743f678584ef02b569722dd45d14023f43d,0
Medallion Leasin,e7133e366148c4a10b4dd437015263993185a47cc896dd7819071b346973a648b54106c3aa077f6e8e1f5b36da69d11d9d1531433cfdff8f55bb2230815581a9,1
Medallion Leasin,e716392ac5803e1015d2380f86dce19363683809d07094dce7c4c101ef42f223f440b5df136877aef498b51e91189d54ce82c960c99bcce9247f28e9c406cd30,0
Medallion Leasin,e75b025f990f3cb5255c5f1a5861426aed73c27733e0743142b6aac9acb8d0a4c5f085f35eb1ba304d831836f093b2f3066d95e0b82ca12439bef9c88960fb3f,0
Medallion Leasin,e8756168dbe4b4638c32a9873ffbf1ff377ffaaba339e763903c6a3626f5e5d488895e61dc1853242076478a185bd8dd895edcdd507896dccf445d316f6dca21,0
Medallion Leasin,e887964b93a5a77970007113029919a825fe9a684cb785ca95de9e91ea4bf2624c841237f20feb51eb7659453e39220f6624d2b7fb5afcab5848cbd7fd40f8a9,1
Medallion Leasin,e8ea59d1cec1d7d8570ff222c98e4efb8b1ea69abcd9a03b7058b3fa05522b58e11e612f40e4e98793bafb5a7f4fa2f90d4ea88c2292291e7da83f2638fbfc7f,1
Medallion Leasin,e96f82b69fe36bdce0bdae54310c2b4ff6453b5aae1440a057b5347d9efd822f296cf316429692410b78812669c7c59d6d17a96d9b8b58bcbd7816613b8bc876,0
Medallion Leasin,e97742078cda884b68731fbd074db02c2b63b6e42b50e6fc155872cdf57c21f72999776536679eba85cc934994196828b1c833665c904ba7643e811ce788dff4,1
Medallion Leasin,e9874539f9b715e1750172fb1eebf83be11ce1600153d048730c1362c969d148051307332d231085c56d24091977915ea0766ab03c26fa7caa50bb80726b5b50,1
Medallion Leasin,e9c3ad04f04396e5aaf75d907107f3a4deb9f909fc320b0e2f5aa15ea8506cbf07760e1f6f259f542e234461f34b8c3a25615a1dabd10f384dc884fe4e1fedec,0
Medallion Leasin,e9ef400559df3055c7e1e25ba91376646fab140fbf7a42b79e09eb3858c5fc934c0149f6cf85c406b7ce87b90866e17c6329fcbba4da7c219f8202e68ca30990,1
Medallion Leasin,eb0aa1f0dd78747ba0688bc786b87e037ed7bd33ecc4e1d43c426b1f6f9c342104d236ed61420ca0c8eb53d52cfc9d4132a227da4488bb5bc393b21dde46c31f,0
Medallion Leasin,eb9bf9c022ee8b2e9236d5e9e5e39126a8d11f7e93b667776dea80aad401de7a7c8ff709938d0701c013a20f3e6eabdd514ae17a30e3ecceaf2142f3b396d4d5,1
Medallion Leasin,ebead88b6bf658f6e5b72268d4b81f3dc918f7d49cf55f6c59f9f3bd26bb6eccd0d6dca9e909d5929d3697da2179683e9265b52a2fc1713f62776008bf06c119,0
